window_start,utc_hour,phi_SB2,phi_BS2,phi_BB1,phi_SS1,eta,mu_B,mu_S,n_B,n_S,month
1767344400.0,9,0.02008713320957883,0.020770177776750623,0.760626155662122,0.7162489766931772,0.8191132014463984,1.115582928493366,1.1872308595636967,23224,19753,2026-01
1767348000.0,10,0.01816343683420179,0.03284674128203191,0.7509596829778562,0.7124637430612654,0.8073818780920223,1.3737256615672606,1.6754717567981954,26048,27152,2026-01
1767351600.0,11,0.007234498744094115,0.011920313007262174,0.6125072594698654,0.6638818179985813,0.7100406040958442,1.148958460727762,1.4953422637159688,12475,18812,2026-01
1767355200.0,12,0.008242031032918786,0.012722905466097983,0.5841864912270143,0.6456065434617392,0.6813309152077263,1.2746056937079873,1.280102085534525,13597,14799,2026-01
1767358800.0,13,0.018027282934327114,0.01784461458991613,0.5761669677531323,0.5870812536558315,0.646085887507841,1.5244066160967957,1.6627881721197626,15664,16738,2026-01
1767362400.0,14,0.027004700569853733,0.015230904979152431,0.8336646317121228,0.8385229504805806,0.8987074060482932,1.868474535252503,1.6535586251580683,67175,60742,2026-01
1767366000.0,15,0.015455808786656625,0.01629676736395582,0.8594830929441578,0.8525681399058043,0.9073855220026287,1.7574013511172915,1.648043468683972,65610,64012,2026-01
1767369600.0,16,0.03452475788392558,0.018615215316962825,0.8549239262971676,0.8069297497143747,0.8985486141223924,1.6986057334184033,2.066871388248778,72770,61232,2026-01
1767373200.0,17,0.02771708440545452,0.019537471939775935,0.8286980741267077,0.8024712408630998,0.8716386944494329,1.6132610028280407,1.700943681379683,47171,41940,2026-01
1767376800.0,18,0.021997613906161114,0.016100863571675696,0.7848344415563475,0.8331662257873519,0.8657875616605241,1.4159555699842161,1.159071231085109,31121,33064,2026-01
1767380400.0,19,0.007796802492282217,0.00920800118443148,0.7730430451238477,0.7773659156982425,0.8128194581169385,1.3159294838378155,1.1600362578709864,25272,22286,2026-01
1767384000.0,20,0.011059761077592841,0.011950772023223264,0.7593714002643981,0.7704774152017806,0.8082377908491355,1.0832004377225204,1.002686434661279,18957,19252,2026-01
1767387600.0,21,0.00842782274809802,0.011885558400768622,0.63508561318277,0.6014404237318651,0.6854905394152113,0.9351860776109677,0.7834308624884725,10881,8251,2026-01
1767391200.0,22,0.009265635184282335,0.0129518559478505,0.7391180552779448,0.6785405952572602,0.771992321744451,1.0079013200846274,0.9898890990428385,16353,13502,2026-01
1767394800.0,23,0.023387648666191644,0.0020137899005817253,0.5216779478229854,0.5761368347850935,0.6063325381065762,0.8819514622152249,0.8831555634691811,8432,7837,2026-01
1767398400.0,0,0.0037699382168056967,0.002812017920704711,0.6217129680048303,0.578271472800481,0.6825399459283162,1.0702679085568143,0.9030589984467834,12231,8496,2026-01
1767402000.0,1,0.0014037944942374607,0.0018456559793815904,0.5444392288836858,0.5297769280279,0.6223567082091808,1.0521837586890217,0.8344168917649382,10064,6849,2026-01
1767405600.0,2,0.013112344095539864,0.010784725642250729,0.5752560989154878,0.5404924847458008,0.6368135272469007,1.0348088676205403,0.9282543304459714,10486,8334,2026-01
1767409200.0,3,0.020738658572485906,0.004634264302882758,0.5234128116947894,0.5324025151358205,0.6139450779179281,0.8674052241556988,0.8518289433792996,8411,7409,2026-01
1767412800.0,4,0.02717660092171993,0.01238965938638074,0.5591129678590975,0.6814359383161332,0.7228640570387229,1.0044300631213332,0.7342746251135125,10165,9913,2026-01
1767416400.0,5,0.031297063897456665,0.022079111374613807,0.4319959929632667,0.581194484652131,0.6057047215300863,1.109442890291588,0.8922250443551627,9164,8464,2026-01
1767420000.0,6,0.025693396659933816,0.003042549459692524,0.425376402643819,0.5975631167289173,0.6227890082612157,1.2882977455207194,1.0172819257814636,10169,9894,2026-01
1767423600.0,7,0.04086124083286192,0.0095921040520401,0.6421140496074617,0.7495756329983959,0.7804728892046717,1.4486924893421007,1.2871714808093384,22363,21701,2026-01
1767427200.0,8,0.031918097030346794,0.008354279456648206,0.6320316483802767,0.6942474748067531,0.7351213372944072,1.1848209782256718,0.9473716988405025,15572,13030,2026-01
1767430800.0,9,0.009715235079967454,0.011447293738281735,0.6236015638508712,0.6666989518496267,0.7024895555598912,1.0831368830139643,0.9291105868613702,11734,11609,2026-01
1767434400.0,10,0.00649094241530295,0.00707413645175141,0.5017709223680178,0.5772272829481305,0.6165741402864252,0.9567579637602825,0.9623422020425089,7597,9280,2026-01
1767438000.0,11,0.0026606459590482966,0.007594890192109159,0.38720820119654836,0.5176328822374132,0.5617722897134271,0.9665366949326427,1.1836428779655346,6051,9910,2026-01
1767441600.0,12,0.013686958775375645,0.0377928653614528,0.5882183861266885,0.5244248641848127,0.6230917451372846,1.0654088477878818,1.1221607077317293,10343,10138,2026-01
1767445200.0,13,0.011382992582054484,0.015176791991234156,0.450258181258802,0.45352188306742425,0.4896299369815272,1.2587726480703496,1.2982783907777324,8833,9219,2026-01
1767448800.0,14,0.005250364769914082,0.012226617464056634,0.544222913784558,0.49917752665232484,0.5692516499842302,1.4278640242193048,1.344205363564577,11989,11076,2026-01
1767452400.0,15,0.00485673950850605,0.013680700534374635,0.34898408315332047,0.45271959784779453,0.49421748433584156,1.220553724422796,1.2491034045005267,7706,9089,2026-01
1767456000.0,16,0.016061880897887598,0.015235688853991725,0.5165272253474469,0.45976517707286035,0.6112232646274889,1.3105684065172032,1.2072758342088628,12470,9283,2026-01
1767459600.0,17,0.0010011080522961872,0.004121685272402979,0.29187063366077426,0.2822771018844732,0.4631747151907228,0.9304461460752239,1.1952432968541842,6254,6669,2026-01
1767463200.0,18,0.01065572307352804,0.01675721604765813,0.3715396159718914,0.38572675345711843,0.47182488866734507,1.1252807027052107,0.9182457992769731,7505,6446,2026-01
1767466800.0,19,0.013949747622099756,0.019757905985232374,0.3063896957439715,0.31224123831560896,0.40159854473980305,0.908459534778199,1.1098643389564855,5553,6402,2026-01
1767470400.0,20,0.005345082380282344,0.02038952100308207,0.5269498079564726,0.3768902547944332,0.581486201675724,1.1146899243309316,1.141758408949728,9701,7480,2026-01
1767474000.0,21,0.009727139015409702,0.02800906315880343,0.6839596430832589,0.5451693067742439,0.7253789889553028,1.1107596133086897,1.128007221214599,14820,11136,2026-01
1767477600.0,22,2.7674259658979227e-05,0.0018977185470649136,0.555328824116654,0.5698607215849614,0.6325338265244663,1.0243676749705874,1.2098298862597752,10020,11369,2026-01
1767481200.0,23,0.004086910257853111,0.0034718998928160126,0.5799836358859234,0.5485342709027179,0.6379143746978948,1.0469101593864334,0.955532835178815,10470,8553,2026-01
1767484800.0,0,0.02213173846568035,0.02659290348471378,0.8312330121269654,0.8092700811986714,0.8906479981858296,1.4093730419172867,1.0762715116588635,44826,37368,2026-01
1767488400.0,1,0.007144164024474513,0.00864268418907308,0.684561892554528,0.748775669389662,0.7810273262752332,1.13327454007601,0.8739008543753035,15455,15187,2026-01
1767492000.0,2,0.0040875610323372405,0.006133743619316273,0.5784722612579878,0.6436417591902978,0.6888546484497169,0.9398375446676017,0.7110829315609295,9435,8471,2026-01
1767495600.0,3,0.009234205911746084,0.007922946552304912,0.6304570383150273,0.6556959542188882,0.6995658934159775,1.0571482966216081,0.6846790703353253,12663,8078,2026-01
1767499200.0,4,0.0036514435291463824,0.010435540816430715,0.6459991953330747,0.6282183299484215,0.6796135907886047,1.2459501571489415,0.8946743788298513,13470,10196,2026-01
1767502800.0,5,0.002374757605664282,0.0036346118894794444,0.47443313703029466,0.48406783351177546,0.5368605232299088,1.0349765394004666,0.7162382498068819,8003,5611,2026-01
1767506400.0,6,0.010139936994387179,0.018529306520364965,0.6945027153028227,0.7410755491862424,0.7779384847612636,1.2859639944731474,1.0538638445617858,18062,18305,2026-01
1767510000.0,7,0.0014094827876902176,0.0053832418502097554,0.6073274721402785,0.6022108532239286,0.686263054560976,1.203688356189998,1.0013056501500714,12445,11821,2026-01
1767513600.0,8,0.013737679683191709,0.01925210494974305,0.621204946431225,0.6720102804859058,0.7369064352803274,1.2877951780097612,0.910181966488553,13836,13185,2026-01
1767517200.0,9,0.0059503670403318895,0.006227502539369359,0.546465908930113,0.592020190761236,0.6800068134106182,1.4279537837163083,1.146328504248237,13275,13299,2026-01
1767520800.0,10,0.006124038398646838,0.004444533738757752,0.5828329317904148,0.5982382206795083,0.6672964219153622,1.4070444707383174,1.1665952070966563,13554,12879,2026-01
1767524400.0,11,0.023180051684671268,0.006834426204056704,0.4964895615559984,0.6001425447769494,0.6476631521190067,1.2145246848786244,0.9905010367683568,10484,10224,2026-01
1767528000.0,12,0.015864992034919527,0.00640252071674142,0.5220669060783721,0.6122290127107014,0.6447614636470835,1.3214249608766382,1.1485994438827898,11975,11809,2026-01
1767531600.0,13,0.01081624141765555,0.00407533464002003,0.4766798318257144,0.5027729127244553,0.5462140007247157,1.3626751411411946,1.3206682869712205,10551,10509,2026-01
1767535200.0,14,0.0012327052765827968,0.0006532137621822653,0.5303807953374569,0.5518137000726666,0.59376122852336,1.4160887821561876,1.2716945497956669,11625,11427,2026-01
1767538800.0,15,0.002983710365492231,0.008958272200217545,0.5016931522688952,0.5051012238807691,0.5459249712405448,1.4504595265804958,1.3769178014507168,11486,10973,2026-01
1767542400.0,16,0.0038190663507683613,0.006115694777104517,0.5142783401783451,0.5177711471440514,0.615939768984373,1.3785366856443029,1.1506667553572545,13035,9794,2026-01
1767546000.0,17,0.0032083759520053286,0.005012282822587515,0.4207404729092167,0.39318487241145716,0.5293119212345138,1.174578869844018,1.1036608530373668,9043,7448,2026-01
1767549600.0,18,0.01869252395296114,0.017208740664247563,0.5693789647206848,0.5789151776955802,0.6459832444196353,1.1106408447628418,1.0911069028759635,10963,11308,2026-01
1767553200.0,19,0.029832789788230722,0.015338963788156893,0.6522387778329655,0.6397680616868078,0.7304077542079358,0.9236866700822781,1.0324879706857484,12954,13351,2026-01
1767556800.0,20,5.631428923619694e-06,8.0111070499633e-06,0.5547214581677982,0.4366917621195905,0.6196860454640729,0.8867501125127206,0.9177968881338944,8400,6691,2026-01
1767560400.0,21,0.0014144171631014374,0.0032654195730192977,0.5155409961419959,0.46342861613458575,0.5856310107396142,0.9365548145563188,0.9019441939201136,8196,7133,2026-01
1767564000.0,22,0.02174451902242163,0.0013228895838904313,0.5358604035645834,0.5599660423855743,0.6094464630650477,0.8978438270740084,0.8218540119209206,8492,7473,2026-01
1767567600.0,23,0.00977513292805463,0.007493598560852729,0.749264305723511,0.7290056301732826,0.7984535905276963,1.091655868987235,0.9631273758746544,20089,15711,2026-01
1767571200.0,0,0.0249244348222466,0.025876298413764817,0.8212464028424697,0.8080317982503875,0.8882953460836454,1.8795037263831347,1.122750059375256,53144,40068,2026-01
1767574800.0,1,0.031986373131122514,0.032146397360206844,0.7881599325955885,0.7754186032848494,0.8576435636478711,2.2324986131235525,1.5891305991443663,52298,42722,2026-01
1767578400.0,2,0.014303366501181213,0.01262790383898656,0.6659620664441399,0.7303289628676309,0.782168288297469,1.893048985935089,1.230422573393951,22899,21430,2026-01
1767582000.0,3,0.010915335637632905,0.007751341084103837,0.6590311708728487,0.6240355398211698,0.7249783549399703,1.1843566856438434,1.0215152674436496,15940,11242,2026-01
1767585600.0,4,0.021502327324968654,0.010148659538131266,0.6714808956691627,0.7435849449240672,0.7942384881621419,1.1504452470404747,1.071639382935196,17461,19646,2026-01
1767589200.0,5,0.0065777411542072214,0.006246905905115205,0.6099140031677616,0.711079860820535,0.7426010155548216,1.1448570595308705,0.8436281263126512,12323,12067,2026-01
1767592800.0,6,0.018938230468233782,0.01380475995913767,0.5850236672368468,0.5421415612956715,0.649735859770583,1.218637596594135,1.4563827631609099,13070,13171,2026-01
1767596400.0,7,0.002294611817952326,0.005532088046924303,0.45642289211880105,0.3771730979278732,0.5368934769242967,1.3017154848078925,1.8355338669081223,10177,11506,2026-01
1767600000.0,8,0.00824848390741177,0.007073176588756231,0.5478011128274619,0.5689784146995998,0.627625519583492,1.3633875495662677,1.360437099446805,13440,12717,2026-01
1767603600.0,9,0.008158288151724008,0.004654106554396816,0.6509368404861475,0.6156812217020338,0.7049640378756339,1.430898861094336,1.1845317064392498,17835,13132,2026-01
1767607200.0,10,0.0030621045820107395,0.014107714366632822,0.6554223519544452,0.5888302798143243,0.7074373867114527,1.6599545256358517,1.3803032288856845,20545,15042,2026-01
1767610800.0,11,0.007241237754883348,0.006540154564375023,0.5797254851115791,0.599620396132477,0.6590196045846513,1.6527953989637045,1.3689569342501584,17665,14233,2026-01
1767614400.0,12,0.01008959123933301,0.006841855211902686,0.5522486255749195,0.6583527877816582,0.7015228083640835,1.7675936350958663,1.4687693509232926,16544,18173,2026-01
1767618000.0,13,0.014154403099777411,0.01053941945157155,0.6544789658481723,0.6658732971719152,0.7209861578637252,1.5763308405639997,1.5375935770656015,20372,20317,2026-01
1767621600.0,14,0.02420685093375684,0.02648658234570764,0.8322959460978591,0.8008329108851777,0.887870053102039,1.7755021347500544,1.8019271291154666,57688,51790,2026-01
1767625200.0,15,0.014406783789880199,0.007172385944195874,0.795326125505857,0.7997143150154998,0.8512666072330802,2.3567294061697863,2.4517398527129277,58914,55933,2026-01
1767628800.0,16,0.014401430843746944,0.012496696847279713,0.745090895262866,0.7674356051263811,0.8268060717960712,2.0300012775550185,1.9030323969400997,40703,39922,2026-01
1767632400.0,17,0.020712101801352186,0.024376782155874688,0.7921425859968256,0.773427700945852,0.8594756398656664,1.5657225126531582,1.3196461193984232,41348,32040,2026-01
1767636000.0,18,0.01611182575398983,0.00897462453094907,0.7330216936082833,0.7749420387288279,0.8269467063977289,1.9203868727440052,1.6538603478555651,33293,31849,2026-01
1767639600.0,19,0.01221181267297826,0.0034906300787397875,0.7056188738437692,0.7914061655433285,0.8197372422018132,1.6639497909987728,1.428584889944628,27104,28965,2026-01
1767643200.0,20,0.008217467971950353,0.012652872238892818,0.7640942562209675,0.8155613252141803,0.8598100883040096,1.7690760577437608,1.4809644813848934,35751,39562,2026-01
1767646800.0,21,0.004205420836801483,0.0031466290258252245,0.656637981755759,0.7260148651117934,0.7630117897364311,1.4092531620809372,1.1866734342757728,18840,18227,2026-01
1767650400.0,22,0.004186716056171273,0.006590159482453212,0.656386414881558,0.6835142168514576,0.7319604397717054,1.413760410433292,1.267245773986136,17318,17421,2026-01
1767654000.0,23,0.004779982453553168,0.006552316281036109,0.6028061776723925,0.7332810903378909,0.778867712456602,1.281644848560547,1.1840610138239966,14980,19607,2026-01
1767657600.0,0,0.01203208405711924,0.009803272515508936,0.6263107207692271,0.7180076169520853,0.7647153573769295,1.524615451104763,1.2971705165542728,18072,20308,2026-01
1767661200.0,1,0.01246964770396232,0.007781668450243079,0.644873127970145,0.7471263997423817,0.798755099201524,1.3347717938538837,1.1006119842718605,17803,20228,2026-01
1767664800.0,2,0.013857710474293891,0.001031422522879662,0.5844385617996997,0.7173259848756715,0.7853870776672429,1.284930482851215,0.9486285668251448,13564,16230,2026-01
1767668400.0,3,0.009351734773190734,0.003598357894843043,0.6068119050187765,0.6086763650997545,0.6949906429972689,1.1661160957013945,0.9729318922006562,12931,11784,2026-01
1767672000.0,4,0.013467439094004866,0.001582389511823279,0.45622309921664594,0.49704584700596194,0.6025364370378106,1.176957025698054,1.215192826823503,10997,9619,2026-01
1767675600.0,5,0.012061213493471843,0.0037620909605311737,0.5177959133112902,0.5854521904723661,0.6304523879438605,1.2182542809957568,1.3292485931765734,11528,12995,2026-01
1767679200.0,6,0.016775960821064348,0.002953615032316768,0.6246052384530415,0.6091479085727556,0.6911864571947359,1.2860545526310825,1.2194369306860893,15704,13254,2026-01
1767682800.0,7,0.030045521246548135,0.01844610724450835,0.5889891079664321,0.7003411614322892,0.7456868491914712,1.589828871009109,1.606197653299275,18195,23309,2026-01
1767686400.0,8,0.011299627205764318,0.007614429644342397,0.5769116869482653,0.5771753721026771,0.650712266411299,1.2779891382715245,1.3200690514971845,13444,12670,2026-01
1767690000.0,9,0.014273449777199,0.009201562760637999,0.5686239461568835,0.5161814312683605,0.6208000253115309,1.3108428245407795,1.2323554709796107,12830,10680,2026-01
1767693600.0,10,0.013001542491443776,0.0038671861356015095,0.4962277346526706,0.45303796159319704,0.5559123825203749,1.3905853379310285,1.386153959016283,11514,10719,2026-01
1767697200.0,11,0.006730499934569587,0.008874117220540408,0.5145739148721572,0.4767435431041611,0.561096397544169,1.6126110064519192,1.399629059371192,13359,11209,2026-01
1767700800.0,12,0.009445820939453122,0.00904357613838693,0.47617462364908164,0.5466247312344679,0.5947953515667398,1.627705824887295,1.396477431674944,13144,12632,2026-01
1767704400.0,13,0.013384268346581425,0.001592219214739816,0.4995211815388733,0.552420505868842,0.6158888192890112,1.754079698531975,1.5657246512643712,14552,14894,2026-01
1767708000.0,14,0.013484150769149965,0.016675192192192975,0.7832655991523346,0.7969280193302418,0.8533181804563766,2.549162291829886,1.8772101358387567,56814,49694,2026-01
1767711600.0,15,0.01837827380057784,0.015164737516015365,0.7916396160011367,0.8070277911757531,0.8671219449503331,1.8389326434942248,1.8612365847390564,45673,52185,2026-01
1767715200.0,16,0.02971547017539629,0.03185967121611588,0.7718259074208531,0.8174621506108221,0.8775832076723086,1.7198880954791689,2.162544106498039,45005,67997,2026-01
1767718800.0,17,0.035316139964539604,0.028087583074942416,0.7839541177526884,0.8347227620262042,0.8901384946772113,1.527904868873813,1.6258324323814124,44003,55804,2026-01
1767722400.0,18,0.03345568730067612,0.023410312228106495,0.7916971942607952,0.7818821084415457,0.8533325690228282,1.5119023300764352,1.9619852124398214,41760,41891,2026-01
1767726000.0,19,0.026350991261651514,0.017895538350806935,0.7147251302124463,0.6473246624257045,0.7709319333613096,0.9829583128691207,1.66309296736728,17391,18815,2026-01
1767729600.0,20,0.014041011529654788,0.02031315275994016,0.748384788198094,0.6292688631733855,0.7986985507617579,1.0375786768949495,1.6856603785259159,19526,18047,2026-01
1767733200.0,21,0.025354697865513514,0.04091878189004879,0.8423973534056084,0.7911409535713138,0.8970649461774498,1.1514147024796382,1.3499534478435387,45196,42725,2026-01
1767736800.0,22,0.03272374793692149,0.02800164175944613,0.7676152321167449,0.7842825597940504,0.8438316375570705,0.909492142853081,0.9006596707265944,21060,20463,2026-01
1767740400.0,23,0.02023448649655268,0.030861086676501837,0.7442436510850626,0.7044660845670621,0.8010170914429701,0.8671380835443504,0.8300133738546974,16151,13914,2026-01
1767744000.0,0,0.02996857337859784,0.019253691162089054,0.6884865833658952,0.7497534934435741,0.7897406290450321,1.0549612823530927,1.6936814465760415,18236,28857,2026-01
1767747600.0,1,0.03260129128439674,0.020536074715597045,0.7561706204647625,0.7492754614697605,0.8147893822075334,1.2939974413951831,1.6324387866883514,27162,28564,2026-01
1767751200.0,2,0.029370781414641,0.02767514171208442,0.767998414161821,0.6941622453916645,0.8227189956170236,1.0414749770459386,1.1186269713397676,22481,17869,2026-01
1767754800.0,3,0.02601629699279496,0.01967496794831507,0.6819172032277335,0.7181045528798765,0.7750886104409854,0.9098622258229478,0.6753175166250805,12839,11228,2026-01
1767758400.0,4,0.02923885827878456,0.020196437004276396,0.6960767676783726,0.670713945250817,0.7599363989536281,0.7233725124724428,0.7665056647089176,11490,10872,2026-01
1767762000.0,5,0.02705830145728317,0.023636888464639377,0.645352206952017,0.6490055228677355,0.7270644690161471,0.7879966524306186,0.7938157323451294,10384,10524,2026-01
1767765600.0,6,0.012973026438307078,0.01803362848798802,0.6710082348673477,0.5759064287624678,0.7359297907971243,0.800008112489421,0.7897215926308803,11210,8174,2026-01
1767769200.0,7,0.007089364776410762,0.016152239567171534,0.5541762384960446,0.41125055689914986,0.6150831818966178,1.219937841760629,1.1916861752022647,11600,8428,2026-01
1767772800.0,8,0.019803729155548393,0.007412632312067575,0.5221894986877256,0.5193538179835856,0.6200887121806719,1.0626917285630355,1.2829049773679793,10601,11089,2026-01
1767776400.0,9,0.03383527428055431,0.009473336579370046,0.6715637214956728,0.8196186126344709,0.848857293371509,1.667355291800912,1.4305739132665427,26530,35230,2026-01
1767780000.0,10,0.018811759571653926,0.015899984207361956,0.6439762621803845,0.6604148232931523,0.7277559991189904,1.453648414264834,0.9151371949574222,17583,12806,2026-01
1767783600.0,11,0.00844813044058066,0.015262049471802857,0.6476686161434596,0.6230159268825355,0.6898170320159535,1.1494584831186228,0.9107178935369488,13130,10915,2026-01
1767787200.0,12,0.03331261039639867,0.025845129368193505,0.578829436272175,0.601282201903298,0.682933018072123,1.0598738930653901,0.9765641175331019,11495,11372,2026-01
1767790800.0,13,0.02959982767587905,0.02341339899207864,0.579552552166349,0.5934425835405296,0.6878136314448163,1.7285126663873307,1.229725701218149,17668,15040,2026-01
1767794400.0,14,0.03469569913996187,0.025442962548984392,0.7750994160942093,0.7969315115785228,0.8541840927200467,2.0950800009437773,1.882854492535142,47808,48274,2026-01
1767798000.0,15,0.038442718935258816,0.02864924944556843,0.7993533478177903,0.8152769508516228,0.8804019153876882,2.013032002076024,1.633207521109789,53230,53922,2026-01
1767801600.0,16,0.0350490400164818,0.031192964523056164,0.753388735750334,0.7601150736819899,0.818182301428938,1.6028230370644254,1.4611152002210592,30670,30587,2026-01
1767805200.0,17,0.02983906728156611,0.023909480976530978,0.7253497570596288,0.7445946111413663,0.8019912533842107,1.285643661553699,1.172587547596482,22467,21733,2026-01
1767808800.0,18,0.02796008619671767,0.012444333364512908,0.7449270588472001,0.8075027690245977,0.8534527395252144,1.0628602145070098,1.1107685131622624,22717,28474,2026-01
1767812400.0,19,0.016564633703959577,0.013173079559765637,0.7457789774705469,0.7580967497020361,0.819126487487375,1.1790845460190984,0.969536367637649,21773,19651,2026-01
1767816000.0,20,0.004389095744832936,0.0038183486895579316,0.7485067048664003,0.7581930247640105,0.80577295937637,0.9749293993294369,0.9326073142461612,17255,18305,2026-01
1767819600.0,21,0.0002848452892710088,0.0005500899985434117,0.6128710649320885,0.648973262639907,0.6960775795122554,0.990445659379479,0.7537424429288141,10486,9065,2026-01
1767823200.0,22,0.013235729159001236,0.013310350952406978,0.7292918020977006,0.7164061354420248,0.7873551729586722,0.9446110513375037,0.7698204262829237,15653,13460,2026-01
