timestamp_us,event_type,price,quantity,symbol
1778445142858897,0,81088.84,0.00435,BTCUSDT
1778445142920893,1,81088.83,0.10236,BTCUSDT
1778445142924136,1,81088.83,0.00085,BTCUSDT
1778445142924137,1,81088.82,0.0007,BTCUSDT
1778445142924138,1,81088.72,0.00014,BTCUSDT
1778445142924139,1,81088.31,7e-05,BTCUSDT
1778445142924140,1,81088.0,0.0004,BTCUSDT
1778445142924141,1,81087.57,0.00014,BTCUSDT
1778445142924142,1,81087.53,0.00035,BTCUSDT
1778445142924143,1,81087.51,7e-05,BTCUSDT
1778445142924144,1,81086.84,7e-05,BTCUSDT
1778445142924145,1,81086.39,7e-05,BTCUSDT
1778445142924146,1,81086.0,0.0004,BTCUSDT
1778445142924147,1,81085.89,7e-05,BTCUSDT
1778445142924148,1,81085.88,0.00021,BTCUSDT
1778445142937943,1,81085.87,0.00167,BTCUSDT
1778445142942938,1,81085.87,0.09792,BTCUSDT
1778445142942939,1,81085.86,0.00478,BTCUSDT
1778445142942940,1,81085.73,0.00322,BTCUSDT
1778445142942941,1,81085.57,7e-05,BTCUSDT
1778445142942942,1,81084.39,0.00023,BTCUSDT
1778445142942943,1,81084.11,8e-05,BTCUSDT
1778445142942944,1,81084.1,0.00018,BTCUSDT
1778445142942945,1,81084.0,0.0004,BTCUSDT
1778445142942946,1,81083.6,0.00078,BTCUSDT
1778445143000473,1,81083.59,0.01116,BTCUSDT
1778445143186284,1,81083.59,0.02,BTCUSDT
1778445143186315,1,81083.59,0.017,BTCUSDT
1778445143377073,1,81083.59,0.00012,BTCUSDT
1778445143463381,1,81083.59,0.001,BTCUSDT
1778445143596109,1,81083.59,0.0081,BTCUSDT
1778445144170217,1,81083.59,0.022,BTCUSDT
1778445144170218,1,81083.59,0.01,BTCUSDT
1778445144170219,1,81083.59,0.01,BTCUSDT
1778445144172819,1,81083.59,0.01,BTCUSDT
1778445144172820,1,81083.59,0.003,BTCUSDT
1778445144174145,1,81083.59,0.01,BTCUSDT
1778445144174146,1,81083.59,0.037,BTCUSDT
1778445144175834,1,81083.59,1.45438,BTCUSDT
1778445144177918,1,81083.59,0.00085,BTCUSDT
1778445144177919,1,81083.58,0.00049,BTCUSDT
1778445144177920,1,81083.47,7e-05,BTCUSDT
1778445144177921,1,81083.38,7e-05,BTCUSDT
1778445144177922,1,81082.8,7e-05,BTCUSDT
1778445144177923,1,81082.11,7e-05,BTCUSDT
1778445144177924,1,81082.0,0.0004,BTCUSDT
1778445144177925,1,81081.85,7e-05,BTCUSDT
1778445144177926,1,81081.67,0.0043,BTCUSDT
1778445144177927,1,81081.36,7e-05,BTCUSDT
1778445144177928,1,81081.04,7e-05,BTCUSDT
1778445144177929,1,81080.93,0.00042,BTCUSDT
1778445144177930,1,81080.78,8e-05,BTCUSDT
1778445144177931,1,81080.77,0.00021,BTCUSDT
1778445144242925,1,81080.76,0.03374,BTCUSDT
1778445144242926,1,81080.75,0.01513,BTCUSDT
1778445144242927,1,81080.37,7e-05,BTCUSDT
1778445144242928,1,81080.0,0.01054,BTCUSDT
1778445144242929,1,81079.54,0.00344,BTCUSDT
1778445144242930,1,81079.32,0.00215,BTCUSDT
1778445144242931,1,81079.28,0.00016,BTCUSDT
1778445144242932,1,81078.76,7e-05,BTCUSDT
1778445144242933,1,81078.69,7e-05,BTCUSDT
1778445144242934,1,81078.57,7e-05,BTCUSDT
1778445144242935,1,81078.0,0.0008,BTCUSDT
1778445144242936,1,81077.97,0.00224,BTCUSDT
1778445144242937,1,81077.36,7e-05,BTCUSDT
1778445144242938,1,81076.95,0.0004,BTCUSDT
1778445144242939,1,81076.31,0.00129,BTCUSDT
1778445144242940,1,81076.0,0.00094,BTCUSDT
1778445144242941,1,81075.9,0.0043,BTCUSDT
1778445144242942,1,81075.48,7e-05,BTCUSDT
1778445144242943,1,81074.85,0.00367,BTCUSDT
1778445144242944,1,81074.79,0.00018,BTCUSDT
1778445144242945,1,81074.72,7e-05,BTCUSDT
1778445144242946,1,81074.52,7e-05,BTCUSDT
1778445144242947,1,81074.35,7e-05,BTCUSDT
1778445144242948,1,81074.0,0.0008,BTCUSDT
1778445144242949,1,81073.92,8e-05,BTCUSDT
1778445144242950,1,81073.88,0.01179,BTCUSDT
1778445144242951,1,81073.39,7e-05,BTCUSDT
1778445144242952,1,81072.69,0.1921,BTCUSDT
1778445144248570,1,81072.68,7e-05,BTCUSDT
1778445144289251,1,81072.68,0.0001,BTCUSDT
1778445144427018,1,81072.68,0.00011,BTCUSDT
1778445144448044,1,81072.68,0.00241,BTCUSDT
1778445144593855,1,81072.68,0.00056,BTCUSDT
1778445144827031,1,81072.68,0.00684,BTCUSDT
1778445145074361,0,81072.69,0.04771,BTCUSDT
1778445147513997,0,81072.69,0.0001,BTCUSDT
1778445148035000,0,81072.69,0.53655,BTCUSDT
1778445148269008,0,81072.69,0.00012,BTCUSDT
1778445148287610,0,81072.69,0.00167,BTCUSDT
1778445149617345,0,81072.69,0.00015,BTCUSDT
1778445149692900,0,81072.69,0.00123,BTCUSDT
1778445149969385,1,81072.68,0.01116,BTCUSDT
1778445150173584,0,81072.69,0.04771,BTCUSDT
1778445150488133,0,81072.69,0.00141,BTCUSDT
1778445150768056,1,81072.68,0.00035,BTCUSDT
1778445151163891,0,81072.69,0.60427,BTCUSDT
1778445151272004,1,81072.68,0.00022,BTCUSDT
1778445151639605,0,81072.69,0.00141,BTCUSDT
1778445152129430,0,81072.69,0.00018,BTCUSDT
1778445152331074,1,81072.68,0.00026,BTCUSDT
1778445152363064,0,81072.69,0.01233,BTCUSDT
1778445152480342,1,81072.68,0.01116,BTCUSDT
1778445153103627,0,81072.69,0.00012,BTCUSDT
1778445153493347,1,81072.68,0.00012,BTCUSDT
1778445153589078,1,81072.68,0.03137,BTCUSDT
1778445153603309,0,81072.69,0.00036,BTCUSDT
1778445153603350,0,81072.69,0.00016,BTCUSDT
1778445153603354,0,81072.69,0.00016,BTCUSDT
1778445153603517,0,81072.69,0.00016,BTCUSDT
1778445153603545,0,81072.69,0.00023,BTCUSDT
1778445153606232,0,81072.69,0.00015,BTCUSDT
1778445153606233,0,81072.69,0.00018,BTCUSDT
1778445153606234,0,81072.69,0.00031,BTCUSDT
1778445153606235,0,81072.69,0.00015,BTCUSDT
1778445153606236,0,81072.69,0.00016,BTCUSDT
1778445153606237,0,81072.69,0.0006,BTCUSDT
1778445153611036,0,81072.69,0.00034,BTCUSDT
1778445153611037,0,81072.69,0.00017,BTCUSDT
1778445153611038,0,81072.69,0.00013,BTCUSDT
1778445153611039,0,81072.69,0.00016,BTCUSDT
1778445153800269,0,81072.69,0.70937,BTCUSDT
1778445153837666,1,81072.68,0.00362,BTCUSDT
1778445153870420,1,81072.68,0.00362,BTCUSDT
1778445153884850,1,81072.68,0.01,BTCUSDT
1778445153885008,1,81072.68,0.0056,BTCUSDT
1778445153885009,1,81072.67,0.00063,BTCUSDT
1778445153885010,1,81072.0,0.0008,BTCUSDT
1778445153885011,1,81071.75,0.00014,BTCUSDT
1778445153885012,1,81071.35,7e-05,BTCUSDT
1778445153885013,1,81071.34,7e-05,BTCUSDT
1778445153885014,1,81071.2,0.00034,BTCUSDT
1778445153885015,1,81070.91,0.00014,BTCUSDT
1778445153885016,1,81070.89,0.00014,BTCUSDT
1778445153885017,1,81070.68,7e-05,BTCUSDT
1778445153885018,1,81070.58,0.00022,BTCUSDT
1778445153885019,1,81070.54,7e-05,BTCUSDT
1778445153885020,1,81070.43,0.00129,BTCUSDT
1778445153885021,1,81070.2,0.00322,BTCUSDT
1778445153885022,1,81070.0,0.0072,BTCUSDT
1778445153896464,1,81070.0,0.00957,BTCUSDT
1778445153898266,1,81070.0,0.0048,BTCUSDT
1778445153906231,1,81070.0,0.00078,BTCUSDT
1778445153908507,1,81069.99,0.00084,BTCUSDT
1778445153908508,1,81069.66,0.00014,BTCUSDT
1778445153908509,1,81069.62,0.00014,BTCUSDT
1778445153908510,1,81068.84,0.00028,BTCUSDT
1778445153908511,1,81068.82,0.00014,BTCUSDT
1778445153908512,1,81068.81,0.00021,BTCUSDT
1778445153908513,1,81068.8,0.00236,BTCUSDT
1778445153958154,1,81068.8,0.00362,BTCUSDT
1778445154193966,1,81068.8,0.01123,BTCUSDT
1778445154368092,0,81068.81,8e-05,BTCUSDT
1778445154406290,1,81068.8,0.0081,BTCUSDT
1778445154419476,1,81068.8,0.01311,BTCUSDT
1778445154419477,1,81068.79,0.00042,BTCUSDT
1778445154419478,1,81068.63,0.00258,BTCUSDT
1778445154419479,1,81068.52,8e-05,BTCUSDT
1778445154419480,1,81068.33,7e-05,BTCUSDT
1778445154419481,1,81068.0,0.0012,BTCUSDT
1778445154419482,1,81067.68,7e-05,BTCUSDT
1778445154419483,1,81067.31,7e-05,BTCUSDT
1778445154419484,1,81066.67,0.00014,BTCUSDT
1778445154419485,1,81066.64,7e-05,BTCUSDT
1778445154419486,1,81066.0,0.0012,BTCUSDT
1778445154419487,1,81065.46,0.04264,BTCUSDT
1778445154433062,1,81065.45,0.00123,BTCUSDT
1778445155141002,1,81065.45,9e-05,BTCUSDT
1778445155268015,0,81065.46,0.04771,BTCUSDT
1778445155269892,0,81065.46,0.00199,BTCUSDT
1778445155375445,1,81065.45,0.0001,BTCUSDT
1778445155464549,1,81065.45,8e-05,BTCUSDT
1778445156466304,0,81065.46,0.00617,BTCUSDT
1778445156560942,1,81065.45,0.00162,BTCUSDT
1778445156566479,1,81065.45,0.00508,BTCUSDT
1778445157494095,0,81065.46,0.00124,BTCUSDT
1778445158071531,1,81065.45,0.00121,BTCUSDT
1778445158077839,1,81065.45,0.00035,BTCUSDT
1778445158077840,1,81065.45,0.00024,BTCUSDT
1778445158077890,1,81065.45,0.00025,BTCUSDT
1778445158077891,1,81065.45,0.00029,BTCUSDT
1778445158125091,1,81065.45,0.75941,BTCUSDT
1778445158125092,1,81065.44,0.00035,BTCUSDT
1778445158125093,1,81065.32,7e-05,BTCUSDT
1778445158125094,1,81065.1,0.00021,BTCUSDT
1778445158125095,1,81065.09,0.02014,BTCUSDT
1778445158125096,1,81064.69,0.00129,BTCUSDT
1778445158125097,1,81064.55,7e-05,BTCUSDT
1778445158125098,1,81064.53,0.00021,BTCUSDT
1778445158125099,1,81064.52,0.01348,BTCUSDT
1778445158125100,1,81064.08,7e-05,BTCUSDT
1778445158125101,1,81064.0,0.0012,BTCUSDT
1778445158125102,1,81063.97,0.00023,BTCUSDT
1778445158125103,1,81063.27,7e-05,BTCUSDT
1778445158125104,1,81062.72,8e-05,BTCUSDT
1778445158125105,1,81062.6,7e-05,BTCUSDT
1778445158125106,1,81062.43,0.00322,BTCUSDT
1778445158125107,1,81062.31,7e-05,BTCUSDT
1778445158125108,1,81062.0,0.0012,BTCUSDT
1778445158125109,1,81061.66,7e-05,BTCUSDT
1778445158125110,1,81061.45,0.01179,BTCUSDT
1778445158125111,1,81061.4,0.0043,BTCUSDT
1778445158125112,1,81060.84,7e-05,BTCUSDT
1778445158125113,1,81060.65,0.00172,BTCUSDT
1778445158147082,1,81060.0,0.2729,BTCUSDT
1778445158150559,1,81060.0,0.00056,BTCUSDT
1778445158174482,1,81060.0,0.00091,BTCUSDT
1778445158174483,1,81060.0,0.00029,BTCUSDT
1778445158174484,1,81059.99,0.00056,BTCUSDT
1778445158174485,1,81059.97,0.00014,BTCUSDT
1778445158174486,1,81059.65,0.00014,BTCUSDT
1778445158174487,1,81059.59,0.00077,BTCUSDT
1778445158174735,1,81059.59,0.00052,BTCUSDT
1778445158174736,1,81059.3,7e-05,BTCUSDT
1778445158174737,1,81058.92,8e-05,BTCUSDT
1778445158174738,1,81058.91,0.00014,BTCUSDT
1778445158174739,1,81058.81,7e-05,BTCUSDT
1778445158174740,1,81058.66,3e-05,BTCUSDT
1778445158199545,1,81058.66,0.0011,BTCUSDT
1778445158199546,1,81058.65,0.0003,BTCUSDT
1778445158199547,1,81058.65,0.00026,BTCUSDT
1778445158208909,1,81058.56,0.00021,BTCUSDT
1778445158208910,1,81058.52,9e-05,BTCUSDT
1778445158244694,1,81058.55,0.00106,BTCUSDT
1778445158244695,1,81058.54,0.00042,BTCUSDT
1778445158244696,1,81058.52,0.00038,BTCUSDT
1778445158244697,1,81058.23,0.00309,BTCUSDT
1778445158244698,1,81058.17,8e-05,BTCUSDT
1778445158244699,1,81058.0,0.0012,BTCUSDT
1778445158244700,1,81057.68,8e-05,BTCUSDT
1778445158244701,1,81057.65,0.02452,BTCUSDT
1778445158244702,1,81056.48,0.00354,BTCUSDT
1778445158244703,1,81056.47,7e-05,BTCUSDT
1778445158244704,1,81056.46,0.003,BTCUSDT
1778445158244705,1,81056.29,7e-05,BTCUSDT
1778445158244706,1,81056.0,0.0012,BTCUSDT
1778445158244707,1,81055.9,0.00014,BTCUSDT
1778445158244708,1,81055.74,8e-05,BTCUSDT
1778445158244709,1,81055.66,8e-05,BTCUSDT
1778445158244710,1,81055.05,0.00215,BTCUSDT
1778445158244711,1,81054.86,0.00014,BTCUSDT
1778445158244712,1,81054.85,0.00014,BTCUSDT
1778445158244713,1,81054.84,0.0004,BTCUSDT
1778445158244714,1,81054.66,0.00322,BTCUSDT
1778445158244715,1,81054.52,7e-05,BTCUSDT
1778445158244716,1,81054.41,0.00129,BTCUSDT
1778445158244717,1,81054.31,8e-05,BTCUSDT
1778445158244718,1,81054.0,0.00127,BTCUSDT
1778445158244719,1,81053.63,8e-05,BTCUSDT
1778445158244720,1,81053.28,7e-05,BTCUSDT
1778445158244721,1,81052.99,7e-05,BTCUSDT
1778445158244722,1,81052.58,0.003,BTCUSDT
1778445158244723,1,81052.0,0.0012,BTCUSDT
1778445158244724,1,81050.99,8e-05,BTCUSDT
1778445158244725,1,81050.91,0.0004,BTCUSDT
1778445158244726,1,81050.48,0.00014,BTCUSDT
1778445158244727,1,81050.27,7e-05,BTCUSDT
1778445158244728,1,81050.02,8e-05,BTCUSDT
1778445158244729,1,81050.01,0.00021,BTCUSDT
1778445158304134,0,81050.01,0.003,BTCUSDT
1778445158504553,0,81050.01,0.50331,BTCUSDT
1778445158537646,0,81050.01,0.0133,BTCUSDT
1778445158537647,0,81050.01,0.00102,BTCUSDT
1778445158537648,0,81050.02,0.00945,BTCUSDT
1778445158543069,0,81050.48,0.00021,BTCUSDT
1778445158543070,0,81050.49,0.00014,BTCUSDT
1778445158543071,0,81052.43,0.00021,BTCUSDT
1778445158592949,0,81052.44,0.02835,BTCUSDT
1778445158592950,0,81052.45,0.00014,BTCUSDT
1778445158592951,0,81052.98,0.00021,BTCUSDT
1778445158592952,0,81052.99,0.04098,BTCUSDT
1778445158592953,0,81053.0,0.00028,BTCUSDT
1778445158592954,0,81053.57,7e-05,BTCUSDT
1778445158592955,0,81054.47,0.0068,BTCUSDT
1778445158592956,0,81054.52,7e-05,BTCUSDT
1778445158592957,0,81054.59,0.00014,BTCUSDT
1778445158592958,0,81055.37,0.00021,BTCUSDT
1778445158930299,0,81055.38,0.00024,BTCUSDT
1778445159011951,1,81055.37,0.00096,BTCUSDT
1778445159021223,1,81055.37,0.00016,BTCUSDT
1778445159317204,0,81055.38,0.00199,BTCUSDT
1778445159853627,1,81055.37,0.002,BTCUSDT
1778445160253479,1,81055.37,0.00063,BTCUSDT
1778445160366860,0,81055.38,0.04776,BTCUSDT
1778445161374432,0,81055.38,0.00024,BTCUSDT
1778445161902568,0,81055.38,0.00071,BTCUSDT
1778445162028498,0,81055.38,0.00012,BTCUSDT
1778445162634627,1,81055.37,0.00012,BTCUSDT
1778445162776092,0,81055.38,0.00255,BTCUSDT
1778445163736372,0,81055.38,0.00015,BTCUSDT
1778445164619431,0,81055.38,0.00741,BTCUSDT
1778445164762091,0,81055.38,0.00037,BTCUSDT
1778445165472946,0,81055.38,0.04776,BTCUSDT
1778445165645413,1,81055.37,0.00344,BTCUSDT
1778445167186468,0,81055.38,0.00012,BTCUSDT
1778445167881599,0,81055.38,0.00123,BTCUSDT
1778445169492265,0,81055.38,0.00056,BTCUSDT
1778445169637333,1,81055.37,3.38833,BTCUSDT
1778445169642437,1,81055.37,0.18337,BTCUSDT
1778445169708230,1,81055.37,0.0007,BTCUSDT
1778445170004054,1,81055.37,0.0013,BTCUSDT
1778445170025748,1,81055.37,1.19703,BTCUSDT
1778445170025749,1,81055.36,0.16503,BTCUSDT
1778445170025750,1,81054.52,7e-05,BTCUSDT
1778445170025751,1,81053.89,0.00014,BTCUSDT
1778445170025752,1,81053.29,0.00021,BTCUSDT
1778445170025753,1,81053.28,0.02148,BTCUSDT
1778445170025754,1,81053.27,0.07107,BTCUSDT
1778445170025755,1,81053.09,0.00018,BTCUSDT
1778445170025756,1,81052.52,0.00029,BTCUSDT
1778445170025757,1,81052.51,0.11497,BTCUSDT
1778445170030989,1,81052.51,0.01,BTCUSDT
1778445170562022,0,81052.52,0.04776,BTCUSDT
1778445170596931,1,81052.51,0.00033,BTCUSDT
1778445170871984,0,81052.52,0.00031,BTCUSDT
1778445170972010,1,81052.51,0.00024,BTCUSDT
1778445170973898,0,81052.52,0.00121,BTCUSDT
1778445171018093,0,81052.52,0.68519,BTCUSDT
1778445171097987,1,81052.51,0.00012,BTCUSDT
1778445172070566,1,81052.51,0.04692,BTCUSDT
1778445172070567,1,81052.5,0.002,BTCUSDT
1778445172070568,1,81051.72,0.00129,BTCUSDT
1778445172070569,1,81051.55,0.00014,BTCUSDT
1778445172070570,1,81051.36,0.00021,BTCUSDT
1778445172070571,1,81051.35,0.0117,BTCUSDT
1778445172070572,1,81051.32,0.00017,BTCUSDT
1778445172070573,1,81051.15,7e-05,BTCUSDT
1778445172070574,1,81050.48,7e-05,BTCUSDT
1778445172070575,1,81050.28,0.00029,BTCUSDT
1778445172070576,1,81050.07,0.00014,BTCUSDT
1778445172070577,1,81050.01,0.00021,BTCUSDT
1778445173057359,1,81050.0,0.88101,BTCUSDT
1778445173067705,1,81050.0,0.04572,BTCUSDT
1778445173067706,1,81049.99,0.00035,BTCUSDT
1778445173075194,1,81049.99,0.00033,BTCUSDT
1778445173079877,1,81049.99,0.00081,BTCUSDT
1778445173079878,1,81049.98,0.00043,BTCUSDT
1778445173079879,1,81049.97,6e-05,BTCUSDT
1778445173079880,1,81049.97,5e-05,BTCUSDT
1778445173081767,1,81049.92,0.0001,BTCUSDT
1778445173081768,1,81049.35,0.0057,BTCUSDT
1778445173083412,1,81049.35,5e-05,BTCUSDT
1778445173348605,1,81048.93,0.006,BTCUSDT
1778445173372630,1,81048.93,0.00529,BTCUSDT
1778445173531319,0,81048.94,0.00014,BTCUSDT
1778445173535136,1,81048.93,0.001,BTCUSDT
1778445173591081,1,81048.93,0.001,BTCUSDT
1778445173842863,0,81048.94,0.65582,BTCUSDT
1778445174091483,1,81048.93,0.00512,BTCUSDT
1778445174112061,1,81048.93,0.006,BTCUSDT
1778445174226223,1,81048.93,0.00178,BTCUSDT
1778445174226224,1,81048.92,0.00042,BTCUSDT
1778445174226225,1,81048.84,0.00634,BTCUSDT
1778445174226226,1,81048.72,0.00206,BTCUSDT
1778445174226227,1,81048.72,2e-05,BTCUSDT
1778445174226228,1,81048.67,8e-05,BTCUSDT
1778445174226229,1,81048.64,0.00099,BTCUSDT
1778445174226230,1,81048.12,0.0004,BTCUSDT
1778445174226231,1,81048.0,0.0012,BTCUSDT
1778445174226232,1,81047.7,0.0001,BTCUSDT
1778445174226233,1,81047.68,7e-05,BTCUSDT
1778445174226234,1,81047.65,7e-05,BTCUSDT
1778445174231243,1,81047.49,0.01218,BTCUSDT
1778445174231244,1,81047.48,0.00049,BTCUSDT
1778445174231245,1,81047.28,0.00149,BTCUSDT
1778445174231246,1,81047.26,7e-05,BTCUSDT
1778445174231247,1,81047.16,7e-05,BTCUSDT
1778445174231248,1,81047.14,0.00514,BTCUSDT
1778445174231249,1,81047.12,7e-05,BTCUSDT
1778445174231250,1,81047.05,7e-05,BTCUSDT
1778445174231251,1,81047.0,0.00058,BTCUSDT
1778445174232735,1,81046.66,0.0001,BTCUSDT
1778445174232736,1,81046.44,7e-05,BTCUSDT
1778445174232737,1,81046.16,8e-05,BTCUSDT
1778445174232738,1,81046.01,7e-05,BTCUSDT
1778445174232739,1,81046.0,0.0012,BTCUSDT
1778445174232740,1,81045.94,0.00616,BTCUSDT
1778445174232741,1,81045.84,0.00049,BTCUSDT
1778445174232742,1,81045.5,0.00018,BTCUSDT
1778445174232743,1,81045.45,0.00039,BTCUSDT
1778445174232744,1,81045.43,0.0001,BTCUSDT
1778445174232745,1,81045.13,0.00049,BTCUSDT
1778445174232746,1,81044.69,0.00236,BTCUSDT
1778445174232747,1,81044.49,0.00029,BTCUSDT
1778445174232748,1,81044.48,0.02429,BTCUSDT
1778445174232749,1,81044.3,0.00034,BTCUSDT
1778445174232750,1,81044.25,7e-05,BTCUSDT
1778445174232751,1,81044.08,0.00034,BTCUSDT
1778445174232752,1,81044.03,8e-05,BTCUSDT
1778445174232753,1,81044.01,0.00021,BTCUSDT
1778445174232754,1,81044.0,0.01542,BTCUSDT
1778445174232755,1,81044.0,0.02167,BTCUSDT
1778445174237695,1,81044.0,0.00126,BTCUSDT
1778445174237696,1,81043.89,0.00093,BTCUSDT
1778445174237697,1,81043.84,0.00013,BTCUSDT
1778445174237698,1,81043.79,7e-05,BTCUSDT
1778445174237699,1,81043.47,0.00017,BTCUSDT
1778445174239131,1,81043.33,0.00016,BTCUSDT
1778445174239132,1,81043.2,0.0092,BTCUSDT
1778445174239133,1,81042.95,0.00415,BTCUSDT
1778445174239134,1,81042.9,0.0001,BTCUSDT
1778445174239135,1,81042.88,0.00858,BTCUSDT
1778445174239136,1,81042.85,0.00148,BTCUSDT
1778445174239137,1,81042.79,0.00053,BTCUSDT
1778445174239138,1,81042.76,8e-05,BTCUSDT
1778445174239139,1,81042.65,9e-05,BTCUSDT
1778445174239140,1,81042.56,7e-05,BTCUSDT
1778445174239141,1,81042.5,0.00616,BTCUSDT
1778445174239142,1,81042.44,0.00322,BTCUSDT
1778445174239143,1,81042.43,0.0004,BTCUSDT
1778445174239144,1,81042.41,7e-05,BTCUSDT
1778445174239145,1,81042.4,7e-05,BTCUSDT
1778445174239146,1,81042.33,0.003,BTCUSDT
1778445174239147,1,81042.27,7e-05,BTCUSDT
1778445174239148,1,81042.26,0.00114,BTCUSDT
1778445174239149,1,81042.22,0.00055,BTCUSDT
1778445174239150,1,81042.08,0.00022,BTCUSDT
1778445174239151,1,81042.0,0.0012,BTCUSDT
1778445174239152,1,81041.66,0.00087,BTCUSDT
1778445174239153,1,81041.47,0.00029,BTCUSDT
1778445174239154,1,81041.46,0.06782,BTCUSDT
1778445174239155,1,81041.45,0.00069,BTCUSDT
1778445174239156,1,81041.24,7e-05,BTCUSDT
1778445174239157,1,81041.18,0.00053,BTCUSDT
1778445174239158,1,81040.98,0.01156,BTCUSDT
1778445174239159,1,81040.83,8e-05,BTCUSDT
1778445174239160,1,81040.82,0.00341,BTCUSDT
1778445174239161,1,81040.81,0.00021,BTCUSDT
1778445174239162,1,81040.4,0.0001,BTCUSDT
1778445174239163,1,81040.38,7e-05,BTCUSDT
1778445174239164,1,81040.32,7e-05,BTCUSDT
1778445174239165,1,81040.29,0.00068,BTCUSDT
1778445174239166,1,81040.2,0.01669,BTCUSDT
1778445174252573,1,81040.2,0.00554,BTCUSDT
1778445174252574,1,81040.12,0.0001,BTCUSDT
1778445174252575,1,81040.0,0.00302,BTCUSDT
1778445174252576,1,81040.0,0.03829,BTCUSDT
1778445174252577,1,81039.85,8e-05,BTCUSDT
1778445174252578,1,81039.84,0.01605,BTCUSDT
1778445174252579,1,81039.84,0.011,BTCUSDT
1778445174256929,1,81039.84,0.02495,BTCUSDT
1778445174256930,1,81039.82,0.02317,BTCUSDT
1778445174257057,1,81039.82,0.02083,BTCUSDT
1778445174257058,1,81039.81,0.044,BTCUSDT
1778445174257059,1,81039.66,0.00048,BTCUSDT
1778445174257060,1,81039.46,0.01541,BTCUSDT
1778445174257061,1,81039.3,0.0001,BTCUSDT
1778445174257062,1,81039.1,0.0004,BTCUSDT
1778445174257063,1,81038.87,0.02,BTCUSDT
1778445174257064,1,81038.85,0.00043,BTCUSDT
1778445174257065,1,81038.69,0.0002,BTCUSDT
1778445174257066,1,81038.55,0.00105,BTCUSDT
1778445174257067,1,81038.46,0.00022,BTCUSDT
1778445174257068,1,81038.41,8e-05,BTCUSDT
1778445174257069,1,81038.36,7e-05,BTCUSDT
1778445174257070,1,81038.35,7e-05,BTCUSDT
1778445174257071,1,81038.23,7e-05,BTCUSDT
1778445174257072,1,81038.0,0.0012,BTCUSDT
1778445174257073,1,81037.84,0.00013,BTCUSDT
1778445174257074,1,81037.75,0.034,BTCUSDT
1778445174257075,1,81037.6,0.004,BTCUSDT
1778445174257076,1,81037.54,0.0004,BTCUSDT
1778445174257077,1,81037.53,8e-05,BTCUSDT
1778445174257078,1,81037.44,0.00438,BTCUSDT
1778445174257079,1,81037.43,0.00582,BTCUSDT
1778445174257080,1,81037.43,0.01281,BTCUSDT
1778445174257460,1,81037.43,7e-05,BTCUSDT
1778445174257503,1,81037.43,0.00078,BTCUSDT
1778445174265960,1,81037.43,0.15714,BTCUSDT
1778445174265961,1,81037.43,0.00028,BTCUSDT
1778445174265962,1,81037.42,0.00079,BTCUSDT
1778445174265963,1,81037.18,0.00253,BTCUSDT
1778445174271446,1,81037.43,7e-05,BTCUSDT
1778445174271447,1,81036.97,0.00021,BTCUSDT
1778445174271448,1,81036.96,0.00021,BTCUSDT
1778445174271449,1,81036.46,8e-05,BTCUSDT
1778445174271450,1,81036.45,0.00021,BTCUSDT
1778445174278673,1,81036.35,0.0002,BTCUSDT
1778445174278674,1,81036.31,7e-05,BTCUSDT
1778445174278675,1,81036.0,0.0012,BTCUSDT
1778445174280476,1,81036.35,7e-05,BTCUSDT
1778445174280477,1,81036.34,3e-05,BTCUSDT
1778445174290570,1,81036.35,0.00092,BTCUSDT
1778445174290571,1,81036.34,0.00042,BTCUSDT
1778445174290572,1,81036.0,0.00063,BTCUSDT
1778445174290573,1,81035.99,0.00035,BTCUSDT
1778445174290574,1,81035.71,7e-05,BTCUSDT
1778445174290575,1,81035.7,9e-05,BTCUSDT
1778445174290576,1,81035.36,0.00049,BTCUSDT
1778445174290577,1,81035.22,7e-05,BTCUSDT
1778445174290578,1,81035.08,0.0003,BTCUSDT
1778445174290579,1,81035.02,8e-05,BTCUSDT
1778445174290580,1,81035.0,0.00014,BTCUSDT
1778445174290581,1,81034.87,0.00042,BTCUSDT
1778445174290582,1,81034.68,0.00322,BTCUSDT
1778445174290583,1,81034.48,7e-05,BTCUSDT
1778445174290584,1,81034.43,8e-05,BTCUSDT
1778445174290585,1,81034.34,0.00215,BTCUSDT
1778445174290586,1,81034.32,7e-05,BTCUSDT
1778445174290587,1,81034.3,0.00021,BTCUSDT
1778445174290588,1,81034.29,0.04629,BTCUSDT
1778445174290589,1,81034.28,0.01393,BTCUSDT
1778445174290590,1,81034.28,0.02807,BTCUSDT
1778445174291744,1,81034.0,0.0012,BTCUSDT
1778445174291745,1,81033.95,0.00309,BTCUSDT
1778445174291746,1,81033.92,8e-05,BTCUSDT
1778445174291747,1,81033.78,0.00066,BTCUSDT
1778445174291748,1,81033.52,0.00561,BTCUSDT
1778445174291749,1,81033.48,7e-05,BTCUSDT
1778445174291750,1,81033.37,0.00122,BTCUSDT
1778445174291751,1,81033.37,0.00558,BTCUSDT
1778445174291752,1,81033.33,0.00096,BTCUSDT
1778445174291753,1,81033.24,0.00045,BTCUSDT
1778445174291754,1,81033.16,0.00021,BTCUSDT
1778445174291755,1,81033.15,0.0028,BTCUSDT
1778445174291756,1,81033.15,0.01267,BTCUSDT
